  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2024-01-21, 10:28:07,  +00:00,   EDTY,   47.3826180,    9.6976061,  1324.3, 30.45,  1351.9,  -0.2,   0.00,   1.50,  -13.44,   3.00,   1.45,  -0.06,   0.02, 287.8, 295.4,  27.9,  27.9,   1.9,   0.1,  16.42,  19.89,     2.34,  129.36,   60.45, 1200.7,  272.24,  270.90,  291.86,  289.85, 1214.78, 1247.32, 1214.68, 1280.88,  1508.9,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.015,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  -0.1,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:08,  +00:00,   EDTY,   47.3826332,    9.6975603,  1323.3, 30.45,  1352.0,  -0.2,   0.00,   5.43,  -27.31,   3.86,   0.87,  -0.03,   0.06, 284.9, 290.9,  27.9,  27.9,   1.8,   0.0,  16.60,  19.36,     2.07,  129.36,   57.94, 1065.2,  272.43,  271.03,  292.09,  290.04, 1206.28, 1245.24, 1208.54, 1279.09,  1509.1,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.016,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   1.0,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:09,  +00:00,   EDTY,   47.3826408,    9.6975136,  1323.3, 30.45,  1351.8,  -0.2,   0.00,   5.98,  -20.89,   3.98,   0.44,  -0.02,   0.00, 283.4, 287.8,  27.9,  28.0,   1.8,   0.1,  16.96,  18.58,     2.12,  129.36,   56.96,  977.1,  272.60,  271.18,  292.28,  290.17, 1186.91, 1241.03, 1194.97, 1274.79,  1508.8,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.017,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  -3.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:10,  +00:00,   EDTY,   47.3826485,    9.6974735,  1323.3, 30.45,  1352.3,  -0.2,   0.00,   5.87,  -16.44,   3.60,   0.40,  -0.02,  -0.03, 282.8, 284.3,  28.0,  28.0,   1.9,   0.1,  17.07,  18.57,     1.80,  129.37,   57.24,  978.9,  272.77,  271.35,  292.43,  290.32, 1169.44, 1235.45, 1179.16, 1259.38,  1509.4,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.018,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   9.0,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:11,  +00:00,   EDTY,   47.3826561,    9.6974344,  1324.3, 30.45,  1352.6,  -0.2,   0.00,   5.69,   -2.55,   3.94,  -0.22,   0.01,   0.08, 282.8, 282.9,  27.9,  28.0,   1.9,   0.1,  17.05,  18.77,     2.17,  129.37,   57.21,  982.4,  272.97,  271.46,  292.66,  290.50, 1171.48, 1235.68, 1171.25, 1253.31,  1509.7,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.019,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  18.1,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:12,  +00:00,   EDTY,   47.3826599,    9.6974001,  1324.3, 30.45,  1352.9,  -0.2,   0.00,   5.49,    0.39,   3.33,  -0.63,   0.01,   0.02, 281.8, 282.3,  27.9,  28.0,   1.8,   0.0,  16.95,  19.07,     2.11,  129.38,   58.79, 1057.3,  273.14,  271.57,  292.81,  290.61, 1186.18, 1244.28, 1175.17, 1259.47,  1510.0,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.019,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  16.5,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:13,  +00:00,   EDTY,   47.3826637,    9.6973648,  1325.3, 30.45,  1353.0,  -0.2,   0.00,   5.37,   14.62,   2.76,  -0.77,   0.00,   0.03, 279.6, 282.0,  27.9,  28.0,   1.8,   0.0,  16.68,  19.29,     2.15,  129.39,   60.76, 1182.3,  273.29,  271.68,  292.97,  290.75, 1194.48, 1249.80, 1180.38, 1265.67,  1510.1,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.020,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  10.1,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:14,  +00:00,   EDTY,   47.3826714,    9.6973267,  1325.3, 30.45,  1353.2,  -0.2,   0.00,   5.44,   18.35,   3.69,  -1.46,   0.02,   0.01, 276.6, 280.9,  28.0,  28.0,   1.6,   0.0,  16.46,  19.40,     2.08,  129.41,   60.49, 1199.7,  273.43,  271.79,  293.10,  290.87, 1197.51, 1249.87, 1184.61, 1268.71,  1510.3,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.021,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   6.8,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:15,  +00:00,   EDTY,   47.3826752,    9.6972780,  1324.3, 30.45,  1353.6,  -0.2,   0.00,   6.15,   10.68,   3.63,  -1.07,  -0.02,   0.02, 272.4, 275.8,  27.9,  28.0,   1.8,   0.1,  16.45,  19.38,     2.16,  129.43,   59.76, 1159.9,  273.57,  271.93,  293.28,  290.98, 1193.26, 1244.21, 1182.45, 1266.72,  1510.7,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.022,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  16.8,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:16,  +00:00,   EDTY,   47.3826790,    9.6972342,  1325.3, 30.45,  1353.6,  -0.2,   0.00,   6.36,   12.71,   2.57,  -0.82,  -0.01,  -0.00, 268.0, 272.0,  28.0,  28.0,   1.9,   0.1,  16.28,  19.54,     2.01,  129.45,   59.47, 1132.6,  273.73,  272.04,  293.41,  291.08, 1185.66, 1236.23, 1175.69, 1259.24,  1510.7,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.023,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   8.9,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:17,  +00:00,   EDTY,   47.3826790,    9.6971893,  1325.3, 30.45,  1353.8,  -0.2,   0.00,   6.36,    3.85,   2.43,  -0.65,   0.00,  -0.03, 265.2, 272.0,  28.0,  28.0,   1.8,   0.0,  16.38,  19.40,     1.93,  129.47,   59.28, 1112.7,  273.86,  272.12,  293.58,  291.22, 1175.78, 1225.85, 1167.22, 1248.85,  1510.9,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.024,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   8.9,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:18,  +00:00,   EDTY,   47.3826790,    9.6971416,  1325.3, 30.45,  1353.6,  -0.2,   0.00,   6.62,    0.15,   3.05,  -1.01,   0.01,   0.01, 262.8, 267.7,  28.0,  28.0,   1.9,   0.0,  16.47,  19.45,     1.93,  129.49,   59.14, 1100.3,  274.04,  272.24,  293.72,  291.34, 1167.22, 1216.97, 1159.14, 1237.06,  1510.7,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.025,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   1.5,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:19,  +00:00,   EDTY,   47.3826752,    9.6970911,  1325.3, 30.45,  1353.8,  -0.2,   0.00,   6.88,   10.70,   2.80,  -0.49,  -0.02,   0.04, 259.7, 264.5,  27.9,  28.0,   1.8,   0.1,  16.72,  19.47,     2.12,  129.51,   59.13, 1100.9,  274.18,  272.35,  293.84,  291.44, 1162.81, 1209.98, 1152.54, 1227.14,  1510.9,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.026,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   0.5,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:20,  +00:00,   EDTY,   47.3826675,    9.6970472,  1326.3, 30.45,  1354.6,  -0.2,   0.00,   6.54,   15.79,   2.02,  -0.03,  -0.02,   0.03, 255.9, 259.5,  28.0,  28.0,   1.8,   0.1,  16.97,  19.67,     1.90,  129.54,   58.81, 1083.3,  274.23,  272.38,  293.97,  291.45, 1157.09, 1205.02, 1147.48, 1221.55,  1511.7,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.026,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   3.5,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:21,  +00:00,   EDTY,   47.3826637,    9.6970024,  1326.3, 30.45,  1354.6,  -0.2,   0.00,   6.54,   24.19,   1.91,   0.42,  -0.00,   0.00, 252.9, 259.5,  27.9,  28.0,   1.8,   0.1,  17.24,  19.43,     1.71,  129.56,   58.26, 1045.5,  274.40,  272.58,  294.17,  291.67, 1147.75, 1197.64, 1140.48, 1215.47,  1511.7,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.027,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   3.5,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:22,  +00:00,   EDTY,   47.3826599,    9.6969662,  1326.3, 30.45,  1354.6,  -0.2,   0.00,   6.06,   16.44,   1.34,   0.70,  -0.03,  -0.03, 252.2, 255.5,  27.9,  28.0,   1.9,   0.1,  17.22,  19.23,     1.65,  129.59,   58.12, 1032.1,  274.52,  272.65,  294.27,  291.73, 1140.05, 1187.26, 1130.08, 1206.99,  1511.7,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.028,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  -3.6,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:23,  +00:00,   EDTY,   47.3826523,    9.6969328,  1326.3, 30.45,  1354.8,  -0.2,   0.00,   5.58,   13.53,   2.02,   0.83,  -0.01,  -0.01, 251.7, 252.7,  27.9,  28.0,   1.7,   0.0,  17.56,  19.38,     2.07,  129.61,   58.03, 1024.8,  274.53,  272.66,  294.28,  291.77, 1132.05, 1177.89, 1121.43, 1201.60,  1511.9,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.029,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  -3.5,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:24,  +00:00,   EDTY,   47.3826485,    9.6969070,  1326.3, 30.45,  1355.1,  -0.2,   0.00,   4.79,   -6.23,   2.14,   0.80,  -0.02,  -0.02, 251.5, 251.1,  28.0,  28.0,   1.8,   0.1,  17.13,  19.24,     2.27,  129.63,   57.99, 1021.0,  274.65,  272.75,  294.44,  291.87, 1123.93, 1175.08, 1116.48, 1204.67,  1512.2,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.029,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  -4.9,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:25,  +00:00,   EDTY,   47.3826408,    9.6968775,  1326.3, 30.45,  1355.4,  -0.2,   0.00,   4.43,   -5.09,   2.44,   0.69,  -0.03,   0.00, 249.9, 250.8,  27.9,  28.0,   1.7,   0.0,  17.47,  19.19,     2.23,  129.65,   58.01, 1023.4,  274.77,  272.85,  294.55,  291.97, 1119.60, 1174.92, 1113.99, 1212.87,  1512.5,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.030,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   0.6,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:26,  +00:00,   EDTY,   47.3826370,    9.6968489,  1326.3, 30.45,  1355.4,  -0.2,   0.00,   4.43,   -0.49,   2.19,   0.75,  -0.00,   0.04, 248.4, 250.8,  27.9,  28.0,   1.8,   0.1,  17.21,  19.15,     2.06,  129.67,   58.06, 1024.1,  274.88,  272.90,  294.69,  292.04, 1118.63, 1177.12, 1113.12, 1218.24,  1512.5,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.030,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   0.6,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:27,  +00:00,   EDTY,   47.3826332,    9.6968203,  1326.3, 30.45,  1355.4,  -0.2,   0.00,   4.31,   -0.02,   2.19,   0.97,  -0.04,  -0.01, 243.6, 249.3,  27.9,  28.0,   1.8,   0.0,  17.34,  19.04,     2.09,  129.68,   58.09, 1025.8,  274.98,  273.03,  294.76,  292.12, 1117.06, 1176.95, 1110.96, 1222.28,  1512.5,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.031,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   0.8,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:28,  +00:00,   EDTY,   47.3826218,    9.6967869,  1327.3, 30.45,  1355.3,  -0.2,   0.00,   4.65,   14.42,   2.10,   0.93,  -0.05,  -0.09, 234.6, 246.9,  28.0,  28.0,   1.8,   0.0,  17.72,  18.82,     1.97,  129.70,   58.34, 1040.7,  275.06,  273.13,  294.88,  292.18, 1110.06, 1173.73, 1107.53, 1223.10,  1512.4,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.032,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  -0.8,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:29,  +00:00,   EDTY,   47.3826103,    9.6967564,  1327.3, 30.45,  1355.0,  -0.2,   0.00,   4.73,   25.86,   2.54,   0.77,  -0.04,   0.10, 222.7, 242.1,  27.9,  28.0,   1.8,   0.1,  17.99,  18.35,     1.91,  129.72,   58.68, 1061.1,  275.15,  273.22,  295.00,  292.30, 1109.92, 1171.27, 1105.80, 1220.57,  1512.0,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.032,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  -6.3,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:30,  +00:00,   EDTY,   47.3825989,    9.6967354,  1328.3, 30.45,  1355.0,  -0.2,   0.00,   4.55,   36.87,   2.66,   0.42,  -0.06,  -0.04, 208.8, 233.3,  28.0,  28.0,   1.9,   0.0,  18.57,  18.06,     1.91,  129.74,   59.35, 1098.0,  275.25,  273.31,  295.10,  292.37, 1124.39, 1181.50, 1114.96, 1220.90,  1512.1,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.033,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   3.4,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:31,  +00:00,   EDTY,   47.3825798,    9.6967249,  1328.3, 30.45,  1355.0,  -0.2,   0.00,   4.00,   32.33,   2.63,   0.10,  -0.05,  -0.03, 195.4, 220.9,  27.9,  28.0,   1.8,   0.0,  18.40,  17.76,     2.00,  129.77,   60.01, 1144.6,  275.34,  273.43,  295.17,  292.44, 1137.63, 1196.76, 1127.63, 1226.48,  1512.1,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.033,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   3.4,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:32,  +00:00,   EDTY,   47.3825645,    9.6967182,  1330.3, 30.45,  1354.9,  -0.2,   0.00,   3.77,   50.63,   2.80,  -0.10,  -0.04,   0.04, 181.0, 207.9,  27.9,  28.0,   1.8,   0.0,  18.38,  17.68,     2.18,  129.79,   61.19, 1214.3,  275.44,  273.53,  295.29,  292.52, 1147.54, 1207.35, 1139.67, 1235.32,  1511.9,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.033,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   0.1,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:33,  +00:00,   EDTY,   47.3825455,    9.6967182,  1331.3, 30.45,  1355.3,  -0.2,   0.00,   3.61,   62.72,   2.22,  -0.46,  -0.07,  -0.10, 165.6, 193.9,  27.9,  28.0,   1.8,   0.0,  18.38,  17.82,     2.29,  129.82,   61.63, 1251.9,  275.50,  273.58,  295.42,  292.58, 1153.02, 1213.35, 1150.92, 1241.33,  1512.4,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.033,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  12.7,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:34,  +00:00,   EDTY,   47.3825340,    9.6967239,  1331.3, 30.45,  1355.5,  -0.2,   0.00,   3.25,   49.13,   2.20,  -0.52,   0.01,   0.08, 149.4, 179.7,  27.9,  28.0,   1.8,   0.1,  18.06,  17.95,     2.50,  129.85,   62.19, 1291.9,  275.60,  273.69,  295.56,  292.64, 1164.08, 1218.43, 1162.28, 1246.53,  1512.6,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.033,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  11.1,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:35,  +00:00,   EDTY,   47.3825226,    9.6967344,  1331.3, 30.45,  1355.1,  -0.2,   0.00,   2.90,   35.37,   2.22,  -0.47,  -0.04,  -0.10, 130.7, 164.6,  27.9,  27.9,   1.7,   0.0,  17.82,  18.04,     2.64,  129.86,   62.75, 1334.8,  275.71,  273.82,  295.59,  292.72, 1171.58, 1223.58, 1174.92, 1250.31,  1512.2,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.033,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  -3.4,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:36,  +00:00,   EDTY,   47.3825111,    9.6967487,  1331.3, 30.45,  1355.5,  -0.2,   0.00,   2.80,    5.81,   2.48,  -0.60,  -0.02,   0.10, 112.2, 148.6,  27.9,  27.9,   1.7,   0.0,  17.65,  18.01,     2.72,  129.88,   63.09, 1358.1,  275.76,  273.92,  295.70,  292.83, 1179.11, 1228.10, 1187.74, 1255.30,  1512.6,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.032,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   6.0,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:37,  +00:00,   EDTY,   47.3825035,    9.6967707,  1332.3, 30.45,  1355.6,  -0.2,   0.00,   2.97,   21.24,   1.86,  -0.80,  -0.06,  -0.11,  91.5, 129.8,  27.9,  27.9,   1.7,  -0.0,  17.63,  17.91,     2.59,  129.90,   62.64, 1347.0,  275.88,  274.01,  295.84,  292.93, 1189.02, 1231.67, 1198.88, 1260.52,  1512.7,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.032,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   7.9,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:38,  +00:00,   EDTY,   47.3825035,    9.6967945,  1331.3, 30.45,  1355.2,  -0.2,   0.00,   3.03,    5.41,   2.31,  -0.53,  -0.06,   0.03,  72.3, 109.9,  28.0,  28.0,   1.8,   0.1,  17.40,  17.81,     2.29,  129.92,   60.13, 1202.4,  276.00,  274.12,  295.97,  292.99, 1186.98, 1231.11, 1200.70, 1260.96,  1512.3,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.031,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  -4.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:39,  +00:00,   EDTY,   47.3825111,    9.6968193,  1330.3, 30.45,  1355.9,  -0.2,   0.00,   3.21,  -26.65,   2.43,  -0.42,  -0.05,  -0.06,  57.5,  90.8,  28.0,  28.0,   1.9,   0.0,  17.08,  17.69,     1.92,  129.94,   57.66, 1059.3,  276.09,  274.22,  296.07,  293.09, 1177.35, 1222.85, 1190.38, 1252.98,  1513.0,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.031,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   7.7,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:40,  +00:00,   EDTY,   47.3825226,    9.6968451,  1328.3, 30.45,  1355.9,  -0.2,   0.00,   3.62,  -65.34,   2.72,  -0.21,  -0.02,   0.06,  48.3,  71.0,  27.4,  27.5,   0.3,  -0.1,  17.35,  17.77,     1.62,  129.95,   54.38,  835.2,  276.12,  274.28,  296.14,  293.14, 1154.94, 1208.71, 1173.58, 1227.49,  1513.0,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.030,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  -1.9,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:41,  +00:00,   EDTY,   47.3825340,    9.6968632,  1327.3, 30.45,  1355.9,  -0.2,   0.00,   3.58,  -69.67,   2.41,  -0.20,  -0.02,   0.00,  44.1,  56.9,  27.2,  27.3,   0.1,  -0.1,  17.35,  18.20,     1.20,  129.96,   53.60,  765.2,  276.32,  274.47,  296.29,  293.33, 1130.13, 1184.60, 1153.96, 1199.66,  1513.0,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.030,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  -6.9,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:42,  +00:00,   EDTY,   47.3825455,    9.6968699,  1327.3, 30.45,  1356.1,  -0.2,   0.00,   3.02,  -45.64,   2.46,  -0.01,  -0.01,   0.03,  44.2,  47.9,  27.4,  27.4,   1.1,  -0.0,  17.25,  18.69,     1.20,  129.96,   54.07,  779.8,  276.32,  274.54,  296.41,  293.39, 1109.07, 1165.32, 1132.87, 1123.08,  1513.2,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.030,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  -2.8,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:43,  +00:00,   EDTY,   47.3825493,    9.6968718,  1328.3, 30.45,  1357.2,  -0.2,   0.00,   2.05,   -7.13,   3.10,   0.11,   0.01,   0.02,  44.2,  43.7,  27.4,  27.5,   1.3,   0.1,  17.29,  19.14,     1.20,  129.95,   54.42,  801.5,  276.51,  274.76,  296.53,  293.55, 1097.16, 1148.98, 1115.49, 1073.15,  1514.2,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.030,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   2.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:44,  +00:00,   EDTY,   47.3825417,    9.6968622,  1327.3, 30.45,  1357.8,  -0.2,   0.00,   0.00,  -14.14,   3.01,   0.12,   0.00,  -0.00,  44.3,  43.7,  27.4,  27.5,   1.5,   0.1,  17.03,  19.51,     1.16,  129.95,   54.81,  825.9,  276.55,  274.82,  296.62,  293.64, 1082.05, 1135.58, 1099.91, 1098.08,  1514.8,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.030,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  -1.6,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:45,  +00:00,   EDTY,   47.3825378,    9.6968575,  1326.3, 30.45,  1358.4,  -0.2,   0.00,   0.00,  -30.41,   2.92,   0.00,   0.00,   0.02,  44.3,  43.7,  27.8,  27.9,   2.5,   0.3,  16.78,  19.54,     2.31,  129.95,   56.40,  938.7,  276.55,  274.81,  296.65,  293.57, 1072.16, 1129.78, 1086.65, 1124.04,  1515.5,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.030,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   1.1,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:46,  +00:00,   EDTY,   47.3825378,    9.6968575,  1331.3, 30.45,  1358.1,  -0.2,   0.00,   0.00,   44.20,   2.32,   0.09,   0.01,  -0.02,  44.3,  43.7,  27.8,  27.8,   1.9,   0.0,  16.44,  19.54,    10.72,  129.95,   72.40, 1822.3,  276.39,  274.71,  296.37,  293.49, 1077.62, 1130.04, 1092.51, 1115.73,  1515.2,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.030,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  -1.9,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:47,  +00:00,   EDTY,   47.3825378,    9.6968584,  1342.3, 30.45,  1358.9,  -0.2,   0.00,   0.00,  274.07,   3.16,   0.04,  -0.01,  -0.01,  42.9,  43.7,  27.8,  27.8,   1.8,   0.0,  16.17,  19.68,    14.62,  129.96,   76.32, 2232.0,  275.79,  274.18,  295.97,  292.86, 1096.91, 1150.45, 1118.40, 1141.08,  1516.0,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.030,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   6.2,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:48,  +00:00,   EDTY,   47.3825531,    9.6968756,  1342.3, 30.45,  1359.0,  -0.5,   0.00,   1.53,  265.56,   3.27,   0.09,  -0.01,  -0.07,  42.0,  42.9,  27.8,  27.8,   1.7,   0.0,  15.71,  19.92,    14.97,  129.99,   76.52, 2319.1,  275.82,  274.20,  296.00,  292.87, 1138.77, 1170.19, 1143.76, 1157.82,  1516.1,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.030,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,  -1.3,     3D, 3704,      ,       ,      ,       
2024-01-21, 10:28:49,  +00:00,   EDTY,   47.3825836,    9.6969233,  1339.3, 30.45,  1359.5,  -0.5,   0.00,   5.05,  118.55,   3.66,   0.16,   0.05,  -0.03,  43.0,  42.0,  27.8,  27.8,   1.7,   0.0,  15.67,  20.12,    14.91,  130.02,   75.86, 2333.1,  275.90,  274.31,  296.11,  292.98, 1165.15, 1189.04, 1162.48, 1171.01,  1516.6,   0,  GPS,  358.2, 111.10, 112.60, 121.205, 118.855,  0.029,       ,       ,      ,  104.3,   -1.7,    3.6,       ,      ,       ,      ,      ,   3.8,     3D, 3704,      ,       ,      ,       
